,Two norm,Sup Norm,Sup Percentage Norm,Interior Two Norm,Interior Sup Norm,Interior Sup Percentage Norm
W,0.0,0.0,0.0,0.0,0.0,0.0
Z,0.0,0.0,0.0,0.0,0.0,0.0
V,0.0,0.0,0.0,0.0,0.0,0.0
Vtilde,0.0,0.0,0.0,0.0,0.0,0.0
logXiE,14.604337733748421,0.26702181046450535,53.40504003595168,10.423964675518064,0.06571969675588996,2.333836954886348
logXiH,10.81588578503296,0.2724610590604115,58.157364746118304,5.986073076720913,0.04585737302716231,1.610884864227711
XiE,3.178676628498642,0.14213749748300225,23.434362803786126,0.6351010235374471,0.004278068596795956,6.792733171304373
XiH,2.8240198357684383,0.1467185420709088,23.849691775663555,0.3024938946915966,0.00416907580142091,4.482181335087492
kappa,0.09384870805775694,0.02472972197551082,2.758920975472481,0.006751809940652064,0.000941455335320307,0.09415239519421521
q,1.3214998510056535,0.00999367028594711,0.8115655319838667,1.0666901715803112,0.008320492835365512,0.6651287805029023
chi,3.9374972374791026,0.17132434117402817,85.46434715369534,0.46540735082801976,0.011834149197110011,4.5986444003198415
sigmaR_first_shock,0.7002797467676986,0.051010856730509424,80.43309516470558,0.048924711378234426,0.0004984268606734316,1.2547842535611067
sigmaR_second_shock,0.1431289712939489,0.008714881079284328,76.35161800177569,0.05130854124026909,0.0004952940592680057,9.180814027369696
sigmaR_third_shock,0.10355468874549602,0.019179365868439862,495.0713412664666,0.007451013453024608,0.00029451319829660303,94.55559622360381
PiH_first_shock,49.084846656735756,2.8035051398372026,191.89036359969774,5.077460888989789,0.11025648948154743,7.024776788020196
PiH_second_shock,7.967247050197241,0.5392594094543173,99.39069130656486,2.3762330200107407,0.04489815238060069,7.159177680684476
PiH_third_shock,1.4731865563706352,0.10132205491019308,134703.73772536856,0.5195955702481476,0.011383765533517916,134703.73772536856
PiE_first_shock,9.163506748973544,0.7170964799261559,918384.1663960264,0.18114295499579772,0.00334462018577103,918384.1663960264
PiE_second_shock,1.6408287605537313,0.12407081474824144,90822.36386779403,0.2862250349502264,0.0026008985754909023,49.032196063948064
PiE_third_shock,1.4113057443655281,0.27009255249949926,345054.2609745083,0.02872038038113381,0.0007886205722370584,345054.2609745083
r,34.294010380423394,1.8341857827955241,106574.66052452194,0.1987791830439944,0.005448162722001659,64850.21431180426
dent,0.001948475115875782,0.0002644165329220797,25973156.279390022,0.0019484650815049314,0.0002644165329220797,17381.178602693577
HJB_E,5.858941262521795,0.47415263300083527,inf,0.9249354622598738,0.019976681241594567,inf
HJB_H,5.241834101557983,0.4651027325649933,inf,1.0615804276741654,0.02746179726690598,inf
kappa_min,0.023135717920432584,0.002045996123533949,inf,0.009881666401104012,0.000661237290074751,inf
