,Variables,Norms
0,W,0.0
1,Z,0.0
2,V,0.0
3,Vtilde,0.0
4,logXiE,1.5030344134124667
5,logXiH,3.963148276994814
6,XiE,8.209045755672917e-06
7,XiH,1.3045583947950444e-05
8,kappa,13.78405852703901
9,q,0.7191682709759492
10,sigmaK,0.0
11,sigmaZ,0.0
12,sigmaVtilde,0.0
13,muK,0.1922219732739308
14,muZ,0.0
15,muVtilde,0.0
16,chi,0.0
17,sigmaW,0.5921636730995986
18,sigmaQ,0.2219538571793944
19,sigmaR,0.2219538571793944
20,deltaE,1.3672899309895539
21,deltaH,1.3687298152291192
22,PiH,0.8788080942164215
23,PiE,4.944708386894656
24,betaE,104.00351767494934
25,betaH,21.482831339581015
26,muW,0.15500752479178587
27,muQ,12.324741755171072
28,r,12.386144759560032
29,dent,0.0309469239886026
30,Fe,12.297735459922531
31,firstCoefsE,0.15500752479178595
32,secondCoefsE,0.012563583487479942
33,Fh,12.412808062610226
34,firstCoefsH,0.15500752479178595
35,secondCoefsH,0.012563583487479942
36,HJB_E,3.9269352255756855
37,HJB_H,4.016704043806082
38,kappa_min,0.14157653481801832
