,Two norm,Sup Norm,Sup Percentage Norm,Interior Two Norm,Interior Sup Norm,Interior Sup Percentage Norm
W,0.0,0.0,0.0,0.0,0.0,0.0
Z,0.0,0.0,0.0,0.0,0.0,0.0
V,0.0,0.0,0.0,0.0,0.0,0.0
Vtilde,0.0,0.0,0.0,0.0,0.0,0.0
logXiE,12.107357564167277,0.28735276144155186,10.362021741491287,5.843238794969112,0.07649042363270553,1.8935440085461477
logXiH,13.38479386087095,0.2333202345516323,4.669367114679736,9.961152235673762,0.07594324091279514,0.9762763681534568
XiE,0.4115334295642629,0.017216356414760096,24.975297607071074,0.0595846126069378,0.0015978023141819814,7.363821457294978
XiH,0.030735852569048663,0.0015134428346715812,20.81000608067218,0.00781629577915739,5.9709175976980404e-05,7.890133496440331
kappa,2.5077855036842713,0.2747635955946107,68.88001398240415,0.3536701138066501,0.021925698615440137,3.935609945747012
q,0.6542049140045928,0.07167745972033313,6.492162860178589,0.09226176881912639,0.00571974746489734,0.4993959414402255
chi,0.5360538292109277,0.059624890126314556,10.467432982115035,0.0,0.0,0.0
sigmaR_first_shock,4.607236828120454,2.076395630226997,1433.121136708739,0.019564920839392763,0.0010601174084673565,2.344730458865359
sigmaR_second_shock,0.06494918525006806,0.029775074618134195,inf,0.0019120105455710684,8.97461284459806e-05,inf
sigmaR_third_shock,0.33719935355452385,0.047913333663118216,inf,0.11215028140357813,0.006452412796765821,inf
PiH_first_shock,17.38195144149442,3.311125195049488,1461.31378089806,0.5813756274439303,0.02012586705559105,8.29914297092503
PiH_second_shock,1.7646030305220923,0.037681610926027995,40.354065099339245,1.3758670196593783,0.014572529934750736,15.606042728148747
PiH_third_shock,0.9771168220729938,0.07486842481738178,6891.395518027836,0.6281599615177605,0.01808839115638419,286.02377852577075
PiE_first_shock,51.63678536605927,22.49380024018369,1631.2018339816586,0.071805060220079,0.006406109733206211,3.65714175816544
PiE_second_shock,0.7009772618867249,0.3200015036213522,inf,0.005387239407862193,0.00027104367505123903,inf
PiE_third_shock,2.189868579477064,0.5166679286015347,inf,0.3308320611233082,0.024689775111545194,inf
r,86.02968209836837,48.39477469959862,14487.589739045128,3.928945414184935,0.23866216034041254,9369.374948833634
dent,0.0002638740409823344,5.7957940925102563e-05,20517.02801584053,0.00024852556949084314,5.7957940925102563e-05,5111.87095589379
HJB_E,176.36920833275906,116.35854875511947,inf,4.380683738313401,0.13951173315977328,inf
HJB_H,44.01631055540847,12.23667806105395,inf,4.084428211499661,0.16591197915110967,inf
kappa_min,2.6020602372242925,1.7167622536355893,inf,0.08479501688361726,0.003083673585351481,inf
