,Variables,Norms
0,W,0.0
1,Z,0.0
2,V,0.0
3,Vtilde,0.0
4,logXiE,21.001163492826304
5,logXiH,10.840170875884462
6,XiE,0.433320401086063
7,XiH,0.03772649773289931
8,kappa,0.4747769827095189
9,q,0.0619274325273287
10,sigmaK,0.0
11,sigmaZ,0.0
12,sigmaVtilde,0.0
13,muK,0.017196344408591087
14,muZ,0.0
15,muVtilde,0.0
16,chi,0.5326260018681372
17,sigmaW,0.07671822387176848
18,sigmaQ,0.24211772728768854
19,sigmaR,0.24211772728768854
20,deltaE,1.3905522278307023
21,deltaH,0.6955549453890819
22,PiH,16.86436571019215
23,PiE,2.825825904694481
24,betaE,17.457814101157147
25,betaH,0.6227547074612223
26,muW,0.3802412695163832
27,muQ,38.08548165831544
28,r,38.17575310645012
29,dent,0.00032947064570565057
30,Fe,38.320541589030434
31,firstCoefsE,0.38024126951638315
32,secondCoefsE,0.0022368443957552792
33,Fh,41.3930062754094
34,firstCoefsH,0.21553576683426257
35,secondCoefsH,0.0022368443957552792
36,HJB_E,53.15587405999886
37,HJB_H,10.338952806244274
38,kappa_min,0.03610246456846028
