,Variables,Norms
0,W,0.0
1,Z,0.0
2,V,0.0
3,Vtilde,0.0
4,logXiE,10.91215160665615
5,logXiH,19.643873815201857
6,XiE,3.741827371138083
7,XiH,2.8087449509102136
8,kappa,2.6223455412081713
9,q,0.8075113129425869
10,sigmaK,0.0
11,sigmaZ,0.0
12,sigmaVtilde,0.0
13,muK,0.23402290581359292
14,muZ,0.0
15,muVtilde,0.0
16,chi,1.3003117661699417
17,sigmaW,3.054820919741032
18,sigmaQ,27.91128015868454
19,sigmaR,27.91128015868454
20,deltaE,7580.684187222535
21,deltaH,1516.135025362327
22,PiH,47.84326814057016
23,PiE,332.6419349690569
24,betaE,52.355916594840544
25,betaH,2.649037114295039
26,muW,922.7432951069908
27,muQ,6469.494518073204
28,r,3906.2471853400134
29,dent,0.002338692963055287
30,Fe,55275.13892324912
31,firstCoefsE,922.7432951069908
32,secondCoefsE,4.310534033936049
33,Fh,4067.763843271591
34,firstCoefsH,846.6237835912269
35,secondCoefsH,4.310534033936049
36,HJB_E,29114.425946380077
37,HJB_H,2210.3355935004956
38,kappa_min,75.04841908060777
