,Variables,Norms
0,W,0.0
1,Z,0.0
2,V,0.0
3,Vtilde,0.0
4,logXiE,9.92813288322567
5,logXiH,7.227710520797875
6,XiE,1.316233999280688
7,XiH,0.2806576531015108
8,kappa,1.7617897072659765
9,q,0.520649693930513
10,sigmaK,0.0
11,sigmaZ,0.0
12,sigmaVtilde,0.0
13,muK,0.19093636373972817
14,muZ,0.0
15,muVtilde,0.0
16,chi,0.5561429053355916
17,sigmaW,7.067785222299152
18,sigmaQ,17.011990822976614
19,sigmaR,17.011990822976614
20,deltaE,5126.584282491355
21,deltaH,2563.2942372561256
22,PiH,41.02123354893192
23,PiE,381.7841103056087
24,betaE,46.70865040134016
25,betaH,1.8778508847487598
26,muW,2382.0086264196443
27,muQ,721.7695655644721
28,r,3701.943328710538
29,dent,0.0016047025908236003
30,Fe,60482.978254168345
31,firstCoefsE,2382.0086264196443
32,secondCoefsE,23.18442212920994
33,Fh,3534.7208324663034
34,firstCoefsH,2236.405376790807
35,secondCoefsH,23.18442212920994
36,HJB_E,32291.34781005759
37,HJB_H,3639.0918040701927
38,kappa_min,99.86305114872097
