,Variables,Norms
0,W,0.0
1,Z,0.0
2,V,0.0
3,Vtilde,0.0
4,logXiE,2688.983846812911
5,logXiH,23.853563479056348
6,XiE,185374.26116359295
7,XiH,2.797697947385778
8,kappa,0.09021995223911167
9,q,32.55786604116969
10,sigmaK,0.0
11,sigmaZ,0.0
12,sigmaVtilde,0.0
13,muK,8.222024471825067
14,muZ,0.0
15,muVtilde,0.0
16,chi,4.809051920965407
17,sigmaW,0.7186758601472454
18,sigmaQ,1.548117614442359
19,sigmaR,1.548117614442359
20,deltaE,1.9096531057160437
21,deltaH,2.102700487512485
22,PiH,56.56614882399753
23,PiE,12.52946428270619
24,betaE,9.84744557285868
25,betaH,0.09225883802087477
26,muW,2.91159633264871
27,muQ,40.671186873004295
28,r,40.2131306736346
29,dent,0.05242069021158938
30,Fe,56.18107122567528
31,firstCoefsE,2.9346693894089255
32,secondCoefsE,0.014317138480079154
33,Fh,56.9891769762205
34,firstCoefsH,2.427401582572866
35,secondCoefsH,0.014317138480079154
36,HJB_E,7.426576967681486
37,HJB_H,4.538919815644472
38,kappa_min,0.009230336133536486
