,Variables,Norms
0,W,0.0
1,Z,0.0
2,V,0.0
3,Vtilde,0.0
4,logXiE,10.024857072943982
5,logXiH,0.49751658221913203
6,XiE,1.0279558879567796
7,XiH,0.0027458591972745324
8,kappa,0.623904312897651
9,q,0.2659363224824478
10,sigmaK,0.0
11,sigmaZ,0.0
12,sigmaVtilde,0.0
13,muK,0.11488821006034841
14,muZ,0.0
15,muVtilde,0.0
16,chi,0.0
17,sigmaW,0.6722637013716366
18,sigmaQ,0.8186474217893287
19,sigmaR,0.8186474217893287
20,deltaE,1.9602578479834651
21,deltaH,1.9670297830193688
22,PiH,2.4042910980098644
23,PiE,7.825278997056407
24,betaE,25.723011647730726
25,betaH,0.7041610451726665
26,muW,1.3026481687027882
27,muQ,10.435726554274956
28,r,11.423844359935405
29,dent,0.0005419263777527546
30,Fe,22.70325817903496
31,firstCoefsE,2.7936944761313933
32,secondCoefsE,0.09054427696129888
33,Fh,11.504623274340304
34,firstCoefsH,1.1889861937353292
35,secondCoefsH,0.09054427696129888
36,HJB_E,8.441959478716647
37,HJB_H,6.146044355916196
38,kappa_min,0.1490014598778406
