,Variables,Norms
0,W,0.0
1,Z,0.0
2,V,0.0
3,Vtilde,0.0
4,logXiE,14.053941636273672
5,logXiH,9.505435027071238
6,XiE,3.2793913402256734
7,XiH,1.5203263230757318
8,kappa,2.6019712603743845
9,q,0.8099869683947548
10,sigmaK,0.0
11,sigmaZ,0.0
12,sigmaVtilde,0.0
13,muK,0.21539203847410504
14,muZ,0.0
15,muVtilde,0.0
16,chi,1.2797844552985072
17,sigmaW,0.25396246989182775
18,sigmaQ,1.9511437543637724
19,sigmaR,1.9511437543637724
20,deltaE,7.156998637947936
21,deltaH,1.4238289770146515
22,PiH,25.183721453208356
23,PiE,22.183855204880185
24,betaE,51.09996199366001
25,betaH,2.629575140339984
26,muW,1.272254387278476
27,muQ,30.588787941837964
28,r,30.626531414873348
29,dent,0.0006258212611682385
30,Fe,60.152296741369625
31,firstCoefsE,1.2722543872784764
32,secondCoefsE,0.005413077279973185
33,Fh,46.809890180947754
34,firstCoefsH,1.021563029608768
35,secondCoefsH,0.005413077279973185
36,HJB_E,15.29662077294922
37,HJB_H,10.395591231716022
38,kappa_min,0.07004800541506785
