,Variables,Norms
0,W,0.0
1,Z,0.0
2,V,0.0
3,Vtilde,0.0
4,logXiE,18.230100325715252
5,logXiH,5.541143295702513
6,XiE,0.00017923277993769083
7,XiH,1.4034666080380584e-08
8,kappa,0.6432510610046779
9,q,0.167804624609916
10,sigmaK,0.0
11,sigmaZ,0.0
12,sigmaVtilde,0.0
13,muK,0.05175207745261761
14,muZ,0.0
15,muVtilde,0.0
16,chi,0.0
17,sigmaW,0.3972766375192577
18,sigmaQ,0.6508008613904365
19,sigmaR,0.6508008613904365
20,deltaE,1.0880062991399877
21,deltaH,1.0900569337815618
22,PiH,2.7898062611549923
23,PiE,5.152689096603793
24,betaE,47.110577742709545
25,betaH,0.8379566543484549
26,muW,0.5145936907614684
27,muQ,76.98232984422563
28,r,77.34518307044397
29,dent,0.0009742614018923146
30,Fe,76.71311809922227
31,firstCoefsE,0.5145936907614684
32,secondCoefsE,0.03166621646485352
33,Fh,77.35578519015183
34,firstCoefsH,0.45889253228296834
35,secondCoefsH,0.03166621646485352
36,HJB_E,4.328733648223237
37,HJB_H,26.530343160512075
38,kappa_min,0.09295328205736458
