,Variables,Norms
0,W,0.0
1,Z,0.0
2,V,0.0
3,Vtilde,0.0
4,logXiE,23.151472284128698
5,logXiH,14.676828256710094
6,XiE,0.5056196676637733
7,XiH,0.040033496597698844
8,kappa,0.9019735362657112
9,q,0.23529744424322913
10,sigmaK,0.0
11,sigmaZ,0.0
12,sigmaVtilde,0.0
13,muK,0.06571547615336751
14,muZ,0.0
15,muVtilde,0.0
16,chi,0.5586754681628775
17,sigmaW,0.9701342021564195
18,sigmaQ,2.5543175166002836
19,sigmaR,2.5543175166002836
20,deltaE,3.1012910794383775
21,deltaH,1.5539220897507957
22,PiH,16.53074022638092
23,PiE,23.406157431193744
24,betaE,20.948780426375126
25,betaH,0.9954881682506053
26,muW,1.2613971303133205
27,muQ,44.027552563125624
28,r,44.76649757120608
29,dent,0.0004989995347013835
30,Fe,41.33314315481461
31,firstCoefsE,1.2613971303133205
32,secondCoefsE,0.02771031124355578
33,Fh,46.95569597280196
34,firstCoefsH,1.12652391978113
35,secondCoefsH,0.02771031124355578
36,HJB_E,29.25622183279663
37,HJB_H,45.24605039433592
38,kappa_min,0.1175961798181668
