,Two norm,Sup Norm,Sup Percentage Norm,Interior Two Norm,Interior Sup Norm,Interior Sup Percentage Norm
W,0.0,0.0,0.0,0.0,0.0,0.0
Z,0.0,0.0,0.0,0.0,0.0,0.0
V,0.0,0.0,0.0,0.0,0.0,0.0
Vtilde,0.0,0.0,0.0,0.0,0.0,0.0
logXiE,13.828168362073182,0.250092614213798,44.528978964547065,10.15874390771563,0.06336403344722807,2.341173630270701
logXiH,11.918500338052393,0.2632816654916079,24.935498333892813,7.641703879194617,0.06625771611686249,2.1590558572082013
XiE,2.9630258988590144,0.12452503055651826,22.12713416108876,0.680027327223102,0.004575471128735076,6.541461520041036
XiH,1.8556104756498275,0.08151644379308398,23.14746002618864,0.30025253450334594,0.003225381745746367,6.850205188504352
kappa,0.491919330934764,0.10054536868260167,15.32486948392573,0.06236941374581117,0.015268913862751865,1.5917793205059836
q,1.5587507196847443,0.015490030312724334,1.5259363954644578,1.334894500197111,0.008200470521371628,0.7303514284627864
chi,1.3093892548574955,0.05990091701661182,25.65771926350343,0.2724878144066134,0.01843244269933475,6.718774977542524
sigmaR_first_shock,0.151962025811008,0.0220385977052997,49.588966009923176,0.08451378379105444,0.0008786757659188654,2.2293592587584103
sigmaR_second_shock,0.05669159128281071,0.0025518020636672994,22.281859237021614,0.03864181892439589,0.0009023185180987566,10.482600144313407
sigmaR_third_shock,0.07874457805477096,0.015300601756908571,257.86011063747384,0.0307056772458029,0.0029766889693394276,95.21055746574693
PiH_first_shock,25.110849143815997,0.9299586033705984,49.76552062210869,3.4391959436476975,0.08492930401786536,8.025938776121059
PiH_second_shock,3.954006607326371,0.1529612030169326,42.56819298396678,0.9503190369382996,0.01963932226061249,8.651515793587228
PiH_third_shock,0.7897225125407336,0.05263621885113377,202894.3195595162,0.4697162149171681,0.009732462244309622,222.07587430913915
PiE_first_shock,1.4482088482251052,0.30708453739157704,47.46204167869648,0.0285160951009107,0.0024976224659850332,7.781907466112023
PiE_second_shock,0.22926342716938372,0.03504703850115959,23.83636058108581,0.04301710311561693,0.002514102841048676,10.716840597674278
PiE_third_shock,0.6929446073671438,0.2234015277155521,257.8407529836693,0.06732104114112292,0.009809972355966682,97.69822715503518
r,10.527609093143086,1.0415979724766982,786659.1267875759,0.8033468007748011,0.11382111118609407,786659.1267875759
dent,0.002501388817554091,0.00026064775794426044,1068610.4101651108,0.0025013760370726913,0.00026064775794426044,101947.52940153747
HJB_E,5.794207587192091,0.6554715429491453,inf,1.4936713319078465,0.16933657861705295,inf
HJB_H,6.717087452571888,0.8948456819090539,inf,1.9912274132574905,0.16495071583054421,inf
kappa_min,0.047372698796675335,0.004013408123374949,inf,0.023443735972536885,0.0015829475169890223,inf
