,Variables,Norms
0,W,0.0
1,Z,0.0
2,V,0.0
3,Vtilde,0.0
4,logXiE,11.600628824883682
5,logXiH,11.094717206076863
6,XiE,3.463492948109051
7,XiH,1.9854722349164287
8,kappa,2.6325072727789767
9,q,0.5612167268771282
10,sigmaK,0.0
11,sigmaZ,0.0
12,sigmaVtilde,0.0
13,muK,0.17116017703901734
14,muZ,0.0
15,muVtilde,0.0
16,chi,1.213185432091926
17,sigmaW,1.5916917067482268
18,sigmaQ,9.395224221529961
19,sigmaR,9.395224221529961
20,deltaE,337.2492011567392
21,deltaH,67.45451715022845
22,PiH,34.169761768894325
23,PiE,109.07453172555971
24,betaE,52.419921002908886
25,betaH,2.6595051981494677
26,muW,72.67196186665183
27,muQ,792.7057610897963
28,r,892.1987735684233
29,dent,0.0005881827499920895
30,Fe,2132.286493941213
31,firstCoefsE,72.67196186665183
32,secondCoefsE,0.5644575317591674
33,Fh,873.1486985488322
34,firstCoefsH,62.51854987657126
35,secondCoefsH,0.5644575317591674
36,HJB_E,783.7290462207038
37,HJB_H,857.3137977137812
38,kappa_min,5.395066781828922
